ID_Transaccion,Fecha,ID_Cliente,Nombre_Cliente,Categoria_Producto,Producto,Cantidad,Precio_Unitario,Descuento_Porcentaje,Total_Bruto,Total_Neto,Metodo_Pago,Region,Estado_Envio,Valoracion_Cliente,Tiempo_Entrega_Dias
TXN000167,2023-11-15,CLT3690,María López,Electrónica,Auriculares,4,415.49,0,1661.96,1661.96,Tarjeta Crédito,Barcelona,Entregado,4.0,8.0
TXN000168,2023-11-15,CLT2918,José Navarro,Hogar,Cortinas,3,50.88,0,152.64,152.64,Tarjeta Débito,Madrid,Entregado,2.0,14.0
TXN000169,2023-11-15,CLT1537,Manuel Álvarez,Ropa,Zapatos,1,92.75,20,92.75,74.2,Transferencia,Bilbao,Entregado,5.0,14.0
TXN000170,2023-11-15,CLT4617,José Navarro,Juguetes,LEGO,4,17.51,15,70.04,59.53,Tarjeta Débito,Madrid,En Tránsito,,14.0
TXN000171,2023-11-15,CLT2201,Dolores Jiménez,Libros,Ensayo,1,9.52,0,9.52,9.52,Tarjeta Débito,Valencia,En Tránsito,1.0,5.0
TXN000172,2023-11-15,CLT3961,Laura Fernández,Hogar,Cojín,1,17.16,15,17.16,14.59,Tarjeta Débito,Barcelona,Entregado,4.0,13.0
TXN000173,2023-11-15,CLT3913,José Navarro,Electrónica,Laptop,2,54.41,10,108.82,97.94,Tarjeta Crédito,Barcelona,Entregado,5.0,13.0
TXN000174,2023-11-15,CLT2598,Pedro Sánchez,Libros,Guía Viaje,4,18.19,20,72.76,58.21,Tarjeta Crédito,Valencia,Pendiente,5.0,
TXN000175,2023-11-16,CLT4931,Juan García,Deportes,Bicicleta,4,88.33,0,353.32,353.32,Tarjeta Débito,Málaga,Entregado,3.0,8.0
TXN000176,2023-11-16,CLT2707,Miguel Torres,Deportes,Bicicleta,2,191.62,10,383.24,344.92,Tarjeta Crédito,Barcelona,En Tránsito,2.0,15.0
TXN000177,2023-11-16,CLT4412,Pilar Romero,Ropa,Pantalón,3,93.2,0,279.6,279.6,Tarjeta Débito,Madrid,Entregado,1.0,5.0
TXN000178,2023-11-16,CLT4855,José Navarro,Ropa,Jersey,1,51.35,0,51.35,51.35,PayPal,Valencia,Entregado,4.0,1.0
TXN000179,2023-11-16,CLT3757,Pedro Sánchez,Libros,Ensayo,5,24.05,20,120.25,96.2,PayPal,Madrid,En Tránsito,2.0,9.0
TXN000180,2023-11-16,CLT3672,María López,Electrónica,Auriculares,1,389.44,5,389.44,369.97,Tarjeta Crédito,Madrid,Entregado,4.0,7.0
TXN000181,2023-11-16,CLT4008,Antonio Moreno,Ropa,Camiseta,1,39.96,0,39.96,39.96,PayPal,Madrid,Entregado,4.0,13.0
TXN000182,2023-11-16,CLT2475,Isabel Gómez,Electrónica,Smartphone,3,254.15,0,762.45,762.45,Tarjeta Crédito,Madrid,Entregado,4.0,10.0
TXN000183,2023-11-16,CLT4260,Miguel Torres,Deportes,Cuerda Saltar,1,240.83,10,240.83,216.75,Tarjeta Crédito,Barcelona,Entregado,3.0,5.0
TXN000184,2023-11-17,CLT2934,Carmen Ruiz,Deportes,Esterilla Yoga,2,211.76,10,423.52,381.17,Tarjeta Débito,Barcelona,En Tránsito,4.0,8.0
TXN000185,2023-11-17,CLT4275,Carlos Martínez,Electrónica,Cámara,2,310.99,0,621.98,621.98,Tarjeta Crédito,Madrid,Entregado,1.0,11.0
TXN000186,2023-11-17,CLT4976,José Navarro,Libros,Novela,4,22.48,20,89.92,71.94,Tarjeta Crédito,Sevilla,Entregado,4.0,12.0
TXN000187,2023-11-17,CLT4459,Dolores Jiménez,Electrónica,Laptop,5,230.07,0,1150.35,1150.35,Tarjeta Crédito,Madrid,Cancelado,4.0,
TXN000188,2023-11-17,CLT1663,Dolores Jiménez,Hogar,Espejo,1,85.84,0,85.84,85.84,Tarjeta Débito,Bilbao,Pendiente,3.0,
TXN000189,2023-11-17,CLT3547,Pilar Romero,Deportes,Balón Fútbol,1,32.5,20,32.5,26.0,Tarjeta Crédito,Valencia,En Tránsito,5.0,15.0
TXN000190,2023-11-17,CLT1848,Manuel Álvarez,Libros,Ensayo,3,30.41,0,91.23,91.23,Tarjeta Débito,Madrid,Entregado,4.0,11.0
TXN000191,2023-11-17,CLT2156,Isabel Gómez,Hogar,Lámpara,2,72.5,0,145.0,145.0,Tarjeta Débito,Málaga,Entregado,5.0,2.0
TXN000192,2023-11-17,CLT3829,Manuel Álvarez,Deportes,Balón Fútbol,5,263.98,5,1319.9,1253.9,Tarjeta Débito,Barcelona,Entregado,4.0,6.0
TXN000193,2023-11-17,CLT4068,Pedro Sánchez,Deportes,Balón Fútbol,4,88.23,15,352.92,299.98,PayPal,Barcelona,Entregado,4.0,5.0
TXN000194,2023-11-17,CLT1353,Ana Rodríguez,Deportes,Esterilla Yoga,2,36.83,0,73.66,73.66,Tarjeta Crédito,Barcelona,Entregado,5.0,9.0
TXN000195,2023-11-17,CLT3732,Francisco Díaz,Electrónica,Tablet,4,169.76,20,679.04,543.23,Tarjeta Crédito,Sevilla,Entregado,2.0,1.0
TXN000196,2023-11-17,CLT2977,María López,Deportes,Balón Fútbol,3,85.81,15,257.43,218.82,Tarjeta Crédito,Valencia,Entregado,2.0,11.0
TXN000197,2023-11-17,CLT1528,María López,Ropa,Zapatos,3,32.75,0,98.25,98.25,Tarjeta Crédito,Madrid,Pendiente,4.0,
TXN000198,2023-11-17,CLT1709,Dolores Jiménez,Juguetes,Muñeca,1,23.82,10,23.82,21.44,Tarjeta Débito,Madrid,Entregado,4.0,13.0
TXN000199,2023-11-18,CLT1817,Carmen Ruiz,Deportes,Bicicleta,5,227.26,0,1136.3,1136.3,Tarjeta Crédito,Sevilla,Entregado,4.0,11.0
TXN000200,2023-11-18,CLT1640,Carmen Ruiz,Ropa,Jersey,4,23.06,5,92.24,87.63,Tarjeta Crédito,Madrid,Entregado,5.0,13.0
TXN000201,2023-11-18,CLT3481,Pilar Romero,Electrónica,Cámara,2,340.05,15,680.1,578.08,PayPal,Madrid,En Tránsito,1.0,2.0
TXN000202,2023-11-18,CLT3015,Laura Fernández,Libros,Guía Viaje,3,29.05,20,87.15,69.72,Tarjeta Débito,Valencia,Pendiente,,
TXN000203,2023-11-18,CLT1413,Ana Rodríguez,Libros,Comic,1,14.0,0,14.0,14.0,Tarjeta Débito,Bilbao,Entregado,3.0,14.0
TXN000204,2023-11-18,CLT4250,Pilar Romero,Deportes,Balón Fútbol,1,86.52,5,86.52,82.19,PayPal,Barcelona,En Tránsito,4.0,10.0
TXN000205,2023-11-18,CLT2703,Pilar Romero,Hogar,Cortinas,4,103.46,5,413.84,393.15,PayPal,Barcelona,Entregado,,2.0
TXN000206,2023-11-18,CLT4862,Antonio Moreno,Hogar,Cortinas,3,141.38,0,424.14,424.14,Tarjeta Débito,Bilbao,Entregado,1.0,8.0
TXN000207,2023-11-19,CLT3022,Isabel Gómez,Electrónica,Laptop,5,603.71,0,3018.55,3018.55,Tarjeta Crédito,Madrid,En Tránsito,,10.0
TXN000208,2023-11-19,CLT2243,Pilar Romero,Hogar,Sartén,3,75.22,0,225.66,225.66,Transferencia,Valencia,Entregado,2.0,9.0
TXN000209,2023-11-19,CLT1961,Dolores Jiménez,Libros,Libro Cocina,4,27.07,10,108.28,97.45,Tarjeta Débito,Málaga,Entregado,3.0,11.0
TXN000210,2023-11-19,CLT1857,Miguel Torres,Hogar,Espejo,4,69.98,5,279.92,265.92,Tarjeta Crédito,Bilbao,Entregado,4.0,3.0
TXN000211,2023-11-19,CLT3280,Miguel Torres,Hogar,Sartén,3,15.98,0,47.94,47.94,Tarjeta Crédito,Madrid,Entregado,4.0,6.0
TXN000212,2023-11-19,CLT1192,Juan García,Hogar,Lámpara,4,21.31,15,85.24,72.45,Tarjeta Débito,Barcelona,Entregado,4.0,12.0
TXN000213,2023-11-20,CLT1074,Antonio Moreno,Juguetes,LEGO,3,18.78,15,56.34,47.89,Transferencia,Madrid,Entregado,3.0,1.0
TXN000214,2023-11-20,CLT2469,María López,Electrónica,Auriculares,2,734.99,5,1469.98,1396.48,Tarjeta Crédito,Málaga,Entregado,2.0,8.0
TXN000215,2023-11-20,CLT4608,Pilar Romero,Deportes,Balón Fútbol,3,141.44,0,424.32,424.32,Tarjeta Crédito,Málaga,Entregado,2.0,5.0
TXN000216,2023-11-20,CLT2068,Manuel Álvarez,Deportes,Bicicleta,3,122.25,10,366.75,330.08,PayPal,Madrid,Entregado,4.0,13.0
TXN000217,2023-11-20,CLT2462,Pedro Sánchez,Deportes,Balón Fútbol,4,242.45,0,969.8,969.8,Transferencia,Sevilla,Entregado,,11.0
TXN000218,2023-11-20,CLT3772,Pilar Romero,Ropa,Zapatos,4,102.98,0,411.92,411.92,Tarjeta Crédito,Bilbao,Pendiente,4.0,
TXN000219,2023-11-20,CLT1649,Dolores Jiménez,Juguetes,Coche RC,1,19.09,10,19.09,17.18,Tarjeta Crédito,Madrid,Entregado,5.0,4.0
TXN000220,2023-11-20,CLT1715,Dolores Jiménez,Hogar,Espejo,1,10.9,0,10.9,10.9,Tarjeta Débito,Madrid,Cancelado,3.0,
TXN000221,2023-11-20,CLT4391,Pedro Sánchez,Libros,Biografía,2,10.19,0,20.38,20.38,Tarjeta Crédito,Madrid,Entregado,2.0,2.0
TXN000222,2023-11-20,CLT4520,José Navarro,Ropa,Zapatos,1,94.11,0,94.11,94.11,PayPal,Barcelona,Entregado,5.0,10.0
TXN000223,2023-11-20,CLT4663,Pedro Sánchez,Juguetes,Coche RC,3,66.3,0,198.9,198.9,Tarjeta Crédito,Bilbao,Entregado,5.0,5.0
TXN000224,2023-11-20,CLT3062,Antonio Moreno,Ropa,Vestido,4,42.25,0,169.0,169.0,Tarjeta Crédito,Bilbao,Entregado,5.0,6.0
TXN000225,2023-11-20,CLT1130,Francisco Díaz,Libros,Comic,1,24.35,25,24.35,18.26,Tarjeta Crédito,Madrid,Entregado,4.0,3.0
TXN000226,2023-11-20,CLT4304,Laura Fernández,Deportes,Bicicleta,1,130.72,0,130.72,130.72,Tarjeta Crédito,Madrid,Entregado,4.0,6.0
TXN000227,2023-11-20,CLT1260,Miguel Torres,Hogar,Espejo,2,125.18,0,250.36,250.36,Tarjeta Crédito,Barcelona,Entregado,3.0,10.0
TXN000228,2023-11-20,CLT2383,Antonio Moreno,Electrónica,Laptop,2,390.14,0,780.28,780.28,Tarjeta Crédito,Sevilla,Entregado,5.0,8.0
TXN000229,2023-11-20,CLT2763,Pilar Romero,Hogar,Sartén,3,43.09,20,129.27,103.42,PayPal,Valencia,Entregado,4.0,8.0
TXN000230,2023-11-21,CLT1466,Pedro Sánchez,Juguetes,LEGO,4,58.54,5,234.16,222.45,Tarjeta Crédito,Valencia,Pendiente,5.0,
TXN000231,2023-11-21,CLT3529,Laura Fernández,Libros,Novela,2,26.58,0,53.16,53.16,Transferencia,Valencia,Entregado,5.0,11.0
TXN000232,2023-11-21,CLT1928,María López,Deportes,Bicicleta,1,160.13,15,160.13,136.11,Tarjeta Crédito,Madrid,Pendiente,5.0,
TXN000233,2023-11-21,CLT1494,Juan García,Ropa,Pantalón,4,103.88,0,415.52,415.52,Tarjeta Débito,Valencia,Entregado,5.0,4.0
TXN000234,2023-11-21,CLT3301,María López,Deportes,Bicicleta,4,119.23,0,476.92,476.92,Tarjeta Crédito,Málaga,Entregado,5.0,2.0
TXN000235,2023-11-21,CLT1917,Dolores Jiménez,Ropa,Pantalón,1,92.93,0,92.93,92.93,Tarjeta Crédito,Madrid,Pendiente,4.0,
TXN000236,2023-11-21,CLT2992,Manuel Álvarez,Ropa,Chaqueta,2,111.98,0,223.96,223.96,Tarjeta Débito,Valencia,Entregado,4.0,8.0
TXN000237,2023-11-21,CLT2056,Isabel Gómez,Ropa,Zapatos,1,37.97,0,37.97,37.97,Tarjeta Débito,Barcelona,Entregado,1.0,1.0
TXN000238,2023-11-21,CLT2393,Ana Rodríguez,Deportes,Pesas,4,121.77,10,487.08,438.37,PayPal,Valencia,Entregado,5.0,4.0
TXN000239,2023-11-21,CLT4214,Carmen Ruiz,Ropa,Chaqueta,5,25.34,0,126.7,126.7,PayPal,Valencia,Entregado,4.0,9.0
TXN000240,2023-11-21,CLT2455,Isabel Gómez,Deportes,Bicicleta,5,153.79,5,768.95,730.5,Tarjeta Débito,Valencia,En Tránsito,5.0,5.0
TXN000241,2023-11-21,CLT4151,Ana Rodríguez,Electrónica,Smartphone,3,174.4,0,523.2,523.2,Tarjeta Crédito,Bilbao,Entregado,5.0,3.0
TXN000242,2023-11-22,CLT1191,Carmen Ruiz,Electrónica,Laptop,1,565.54,0,565.54,565.54,PayPal,Barcelona,Pendiente,5.0,
TXN000243,2023-11-22,CLT4154,Miguel Torres,Hogar,Cortinas,1,116.6,5,116.6,110.77,Tarjeta Débito,Valencia,Entregado,2.0,5.0
TXN000244,2023-11-22,CLT4595,Antonio Moreno,Ropa,Jersey,3,54.98,20,164.94,131.95,Transferencia,Madrid,Entregado,,2.0
TXN000245,2023-11-22,CLT3281,Pedro Sánchez,Hogar,Cojín,3,51.6,0,154.8,154.8,PayPal,Sevilla,Entregado,1.0,7.0
TXN000246,2023-11-22,CLT2095,María López,Ropa,Chaqueta,3,33.47,10,100.41,90.37,Tarjeta Crédito,Barcelona,Pendiente,5.0,
TXN000247,2023-11-22,CLT4671,Manuel Álvarez,Deportes,Esterilla Yoga,4,77.34,0,309.36,309.36,Tarjeta Crédito,Bilbao,Entregado,4.0,4.0
TXN000248,2023-11-22,CLT1619,Pilar Romero,Juguetes,Puzzle,1,32.19,0,32.19,32.19,Tarjeta Débito,Barcelona,Cancelado,5.0,
TXN000249,2023-11-22,CLT4495,Dolores Jiménez,Ropa,Jersey,4,26.6,0,106.4,106.4,Tarjeta Débito,Madrid,Entregado,4.0,13.0
TXN000250,2023-11-22,CLT3826,Isabel Gómez,Juguetes,Peluche,3,40.29,0,120.87,120.87,Tarjeta Débito,Madrid,Entregado,5.0,2.0
TXN000251,2023-11-23,CLT4578,Francisco Díaz,Hogar,Cortinas,1,51.75,0,51.75,51.75,PayPal,Málaga,Entregado,4.0,11.0
TXN000252,2023-11-23,CLT3111,Carmen Ruiz,Juguetes,LEGO,4,18.95,0,75.8,75.8,Tarjeta Crédito,Barcelona,En Tránsito,5.0,3.0
TXN000253,2023-11-23,CLT3475,Pilar Romero,Libros,Biografía,4,21.81,15,87.24,74.15,Tarjeta Crédito,Madrid,Entregado,4.0,2.0
TXN000254,2023-11-23,CLT3742,Carmen Ruiz,Juguetes,Juego Mesa,3,38.98,0,116.94,116.94,Tarjeta Crédito,Madrid,Entregado,5.0,9.0
TXN000255,2023-11-23,CLT1426,Miguel Torres,Hogar,Cortinas,1,69.01,5,69.01,65.56,Tarjeta Débito,Barcelona,Entregado,3.0,15.0
TXN000256,2023-11-23,CLT3893,Carmen Ruiz,Hogar,Espejo,3,46.67,0,140.01,140.01,Tarjeta Débito,Madrid,Entregado,5.0,1.0
TXN000257,2023-11-23,CLT1206,Francisco Díaz,Juguetes,Coche RC,1,38.4,5,38.4,36.48,Tarjeta Crédito,Valencia,Entregado,4.0,7.0
TXN000258,2023-11-23,CLT4795,Pilar Romero,Ropa,Zapatos,5,117.58,5,587.9,558.5,Tarjeta Débito,Madrid,En Tránsito,4.0,7.0
TXN000259,2023-11-23,CLT4875,José Navarro,Electrónica,Smartwatch,2,432.89,0,865.78,865.78,Tarjeta Crédito,Valencia,Entregado,5.0,8.0
TXN000260,2023-11-23,CLT2793,Antonio Moreno,Juguetes,Puzzle,2,26.72,0,53.44,53.44,Tarjeta Crédito,Madrid,En Tránsito,5.0,9.0
TXN000261,2023-11-23,CLT4272,Miguel Torres,Libros,Libro Cocina,2,29.04,10,58.08,52.27,Tarjeta Débito,Barcelona,Entregado,5.0,4.0
TXN000262,2023-11-24,CLT2872,Juan García,Libros,Novela,3,8.76,15,26.28,22.34,Tarjeta Crédito,Valencia,Entregado,,9.0
TXN000263,2023-11-24,CLT4943,Carmen Ruiz,Juguetes,Muñeca,5,45.08,0,225.4,225.4,Tarjeta Débito,Madrid,Entregado,3.0,10.0
TXN000264,2023-11-24,CLT4447,María López,Electrónica,Cámara,1,220.88,0,220.88,220.88,PayPal,Barcelona,Entregado,4.0,12.0
TXN000265,2023-11-24,CLT4095,Carmen Ruiz,Libros,Ensayo,4,26.63,15,106.52,90.54,PayPal,Barcelona,Entregado,4.0,2.0
TXN000266,2023-11-24,CLT1454,Pilar Romero,Juguetes,Coche RC,1,51.21,0,51.21,51.21,Tarjeta Crédito,Madrid,En Tránsito,4.0,3.0
TXN000267,2023-11-24,CLT4992,Manuel Álvarez,Deportes,Cuerda Saltar,4,286.58,5,1146.32,1089.0,Tarjeta Débito,Valencia,Entregado,4.0,13.0
TXN000268,2023-11-24,CLT1433,Antonio Moreno,Libros,Guía Viaje,1,34.67,0,34.67,34.67,Tarjeta Débito,Valencia,Pendiente,5.0,
TXN000269,2023-11-24,CLT4201,María López,Juguetes,Juego Mesa,5,19.73,0,98.65,98.65,PayPal,Valencia,Entregado,4.0,11.0
TXN000270,2023-11-24,CLT3500,Carmen Ruiz,Libros,Ensayo,4,21.03,5,84.12,79.91,PayPal,Madrid,En Tránsito,4.0,1.0
TXN000271,2023-11-25,CLT3497,María López,Electrónica,Auriculares,3,297.37,5,892.11,847.5,Tarjeta Crédito,Barcelona,Entregado,5.0,4.0
TXN000272,2023-11-25,CLT4203,María López,Juguetes,Coche RC,1,16.38,0,16.38,16.38,Tarjeta Crédito,Madrid,Entregado,3.0,15.0
TXN000273,2023-11-25,CLT4515,Manuel Álvarez,Libros,Biografía,1,9.35,5,9.35,8.88,Tarjeta Débito,Valencia,Entregado,4.0,12.0
TXN000274,2023-11-25,CLT4880,Ana Rodríguez,Deportes,Cuerda Saltar,4,60.64,15,242.56,206.18,Tarjeta Débito,Barcelona,Entregado,2.0,2.0
TXN000275,2023-11-25,CLT1417,Laura Fernández,Ropa,Camiseta,3,72.04,5,216.12,205.31,Tarjeta Crédito,Barcelona,Cancelado,,
TXN000276,2023-11-25,CLT4373,Carmen Ruiz,Juguetes,Muñeca,3,20.72,0,62.16,62.16,Tarjeta Crédito,Sevilla,Entregado,4.0,3.0
TXN000277,2023-11-25,CLT3303,Antonio Moreno,Ropa,Vestido,5,65.38,5,326.9,310.55,Tarjeta Débito,Madrid,Entregado,5.0,9.0
TXN000278,2023-11-26,CLT1171,Dolores Jiménez,Juguetes,Muñeca,3,13.39,10,40.17,36.15,Tarjeta Crédito,Málaga,Entregado,4.0,9.0
TXN000279,2023-11-26,CLT3077,José Navarro,Hogar,Sartén,3,72.49,15,217.47,184.85,Tarjeta Crédito,Madrid,Entregado,4.0,10.0
TXN000280,2023-11-26,CLT1431,Carmen Ruiz,Juguetes,Peluche,3,56.34,10,169.02,152.12,Tarjeta Crédito,Sevilla,Entregado,3.0,14.0
TXN000281,2023-11-26,CLT1684,Miguel Torres,Electrónica,Auriculares,2,301.0,0,602.0,602.0,Tarjeta Crédito,Barcelona,Entregado,5.0,8.0
TXN000282,2023-11-26,CLT3580,Pilar Romero,Juguetes,Juego Mesa,5,53.67,10,268.35,241.52,Tarjeta Débito,Bilbao,Entregado,,13.0
TXN000283,2023-11-26,CLT1483,Miguel Torres,Libros,Guía Viaje,1,22.06,10,22.06,19.85,Tarjeta Crédito,Madrid,Entregado,3.0,5.0
TXN000284,2023-11-26,CLT4567,Dolores Jiménez,Libros,Libro Cocina,4,20.88,0,83.52,83.52,Tarjeta Crédito,Barcelona,Entregado,3.0,5.0
TXN000285,2023-11-26,CLT1841,Dolores Jiménez,Juguetes,Juego Mesa,1,53.77,5,53.77,51.08,Tarjeta Crédito,Barcelona,Entregado,4.0,10.0
TXN000286,2023-11-26,CLT4731,Juan García,Deportes,Bicicleta,5,35.93,0,179.65,179.65,Tarjeta Crédito,Málaga,Entregado,4.0,3.0
TXN000287,2023-11-26,CLT2481,Laura Fernández,Hogar,Lámpara,4,24.9,10,99.6,89.64,Tarjeta Débito,Málaga,En Tránsito,5.0,2.0
TXN000288,2023-11-26,CLT1643,Antonio Moreno,Ropa,Camiseta,5,44.31,0,221.55,221.55,Tarjeta Crédito,Madrid,En Tránsito,4.0,14.0
TXN000289,2023-11-26,CLT3983,Manuel Álvarez,Ropa,Chaqueta,3,98.01,5,294.03,279.33,Tarjeta Débito,Valencia,Pendiente,2.0,
TXN000290,2023-11-27,CLT2196,Isabel Gómez,Libros,Comic,4,17.61,20,70.44,56.35,Tarjeta Crédito,Valencia,En Tránsito,,12.0
TXN000291,2023-11-27,CLT3900,Pilar Romero,Hogar,Sartén,3,87.4,15,262.2,222.87,Tarjeta Crédito,Madrid,Entregado,4.0,9.0
TXN000292,2023-11-27,CLT2808,Isabel Gómez,Ropa,Jersey,1,25.71,20,25.71,20.57,Tarjeta Crédito,Madrid,Entregado,5.0,15.0
TXN000293,2023-11-27,CLT4121,Carmen Ruiz,Ropa,Camiseta,1,60.43,20,60.43,48.34,Tarjeta Crédito,Málaga,Pendiente,5.0,
TXN000294,2023-11-27,CLT3072,Pilar Romero,Juguetes,Peluche,4,26.37,0,105.48,105.48,Tarjeta Débito,Barcelona,Entregado,2.0,13.0
TXN000295,2023-11-27,CLT3041,Francisco Díaz,Hogar,Cortinas,4,129.58,10,518.32,466.49,Tarjeta Débito,Madrid,Entregado,1.0,14.0
TXN000296,2023-11-27,CLT4000,Juan García,Deportes,Cuerda Saltar,5,107.75,5,538.75,511.81,PayPal,Madrid,Entregado,3.0,14.0
TXN000297,2023-11-27,CLT4565,Miguel Torres,Ropa,Pantalón,5,24.94,15,124.7,106.0,Tarjeta Crédito,Barcelona,Cancelado,,
TXN000298,2023-11-27,CLT1406,Pilar Romero,Hogar,Espejo,3,38.02,0,114.06,114.06,Tarjeta Crédito,Valencia,En Tránsito,5.0,2.0
TXN000299,2023-11-27,CLT1631,Manuel Álvarez,Juguetes,Muñeca,4,52.55,25,210.2,157.65,Tarjeta Crédito,Barcelona,Entregado,3.0,6.0
TXN000300,2023-11-27,CLT3650,Antonio Moreno,Electrónica,Tablet,1,386.47,10,386.47,347.82,PayPal,Barcelona,Pendiente,5.0,
TXN000301,2023-11-27,CLT2489,Dolores Jiménez,Hogar,Lámpara,5,114.28,15,571.4,485.69,Tarjeta Crédito,Madrid,Cancelado,5.0,
TXN000302,2023-11-27,CLT2370,Manuel Álvarez,Libros,Comic,5,10.79,0,53.95,53.95,Tarjeta Crédito,Barcelona,Entregado,1.0,10.0
TXN000303,2023-11-27,CLT4355,Miguel Torres,Ropa,Vestido,1,78.92,0,78.92,78.92,Tarjeta Crédito,Madrid,En Tránsito,4.0,4.0
TXN000304,2023-11-28,CLT1564,Antonio Moreno,Ropa,Chaqueta,5,110.95,15,554.75,471.54,Tarjeta Crédito,Bilbao,En Tránsito,5.0,9.0
TXN000305,2023-11-28,CLT1503,José Navarro,Ropa,Camiseta,3,24.31,0,72.93,72.93,Transferencia,Madrid,Entregado,3.0,14.0
TXN000306,2023-11-28,CLT4475,Juan García,Hogar,Lámpara,4,83.58,15,334.32,284.17,Tarjeta Débito,Sevilla,Entregado,5.0,12.0
TXN000307,2023-11-28,CLT1826,Ana Rodríguez,Ropa,Jersey,1,76.95,0,76.95,76.95,PayPal,Barcelona,Entregado,5.0,10.0
TXN000308,2023-11-28,CLT2798,Carmen Ruiz,Electrónica,Smartwatch,4,90.16,10,360.64,324.58,Tarjeta Débito,Valencia,Entregado,1.0,9.0
TXN000309,2023-11-28,CLT4971,Carlos Martínez,Juguetes,Muñeca,5,59.44,0,297.2,297.2,Tarjeta Débito,Barcelona,Pendiente,5.0,
TXN000310,2023-11-28,CLT2702,Juan García,Ropa,Camiseta,5,95.18,10,475.9,428.31,Tarjeta Crédito,Sevilla,Entregado,1.0,11.0
TXN000311,2023-11-28,CLT4150,Antonio Moreno,Electrónica,Smartphone,1,424.69,10,424.69,382.22,Tarjeta Débito,Bilbao,Entregado,5.0,7.0
TXN000312,2023-11-28,CLT4149,Laura Fernández,Electrónica,Auriculares,3,311.04,0,933.12,933.12,Tarjeta Crédito,Barcelona,Pendiente,4.0,
TXN000313,2023-11-28,CLT1026,María López,Juguetes,LEGO,2,59.3,0,118.6,118.6,Tarjeta Crédito,Madrid,Cancelado,5.0,
TXN000314,2023-11-28,CLT2004,Pedro Sánchez,Hogar,Sartén,1,64.46,0,64.46,64.46,Tarjeta Débito,Sevilla,Entregado,5.0,13.0
TXN000315,2023-11-29,CLT4419,José Navarro,Juguetes,LEGO,2,25.22,5,50.44,47.92,PayPal,Madrid,Pendiente,4.0,
TXN000316,2023-11-29,CLT4314,Miguel Torres,Libros,Novela,2,29.66,5,59.32,56.35,Tarjeta Débito,Valencia,Entregado,4.0,4.0
TXN000317,2023-11-29,CLT2940,Manuel Álvarez,Deportes,Balón Fútbol,3,151.66,10,454.98,409.48,Tarjeta Débito,Madrid,Entregado,4.0,14.0
TXN000318,2023-11-29,CLT2398,Juan García,Deportes,Bicicleta,2,112.24,5,224.48,213.26,Tarjeta Crédito,Valencia,En Tránsito,5.0,10.0
TXN000319,2023-11-29,CLT2174,Dolores Jiménez,Electrónica,Smartphone,2,615.73,5,1231.46,1169.89,Tarjeta Crédito,Valencia,En Tránsito,4.0,1.0
TXN000320,2023-11-29,CLT3068,Isabel Gómez,Hogar,Cojín,3,106.49,0,319.47,319.47,Tarjeta Crédito,Madrid,Entregado,,14.0
TXN000321,2023-11-29,CLT1701,Pilar Romero,Juguetes,Puzzle,2,28.5,0,57.0,57.0,Tarjeta Débito,Valencia,Entregado,5.0,11.0
TXN000322,2023-11-29,CLT1349,José Navarro,Hogar,Lámpara,2,94.19,0,188.38,188.38,Transferencia,Barcelona,Entregado,4.0,12.0
TXN000323,2023-11-30,CLT2089,Pedro Sánchez,Hogar,Cojín,2,62.02,20,124.04,99.23,Tarjeta Crédito,Madrid,Pendiente,5.0,
TXN000324,2023-11-30,CLT2525,Laura Fernández,Deportes,Pesas,1,160.99,15,160.99,136.84,Tarjeta Crédito,Barcelona,Entregado,4.0,6.0
TXN000325,2023-11-30,CLT3929,Pilar Romero,Juguetes,LEGO,1,40.63,0,40.63,40.63,Tarjeta Débito,Valencia,Entregado,5.0,14.0
TXN000326,2023-11-30,CLT4091,Antonio Moreno,Deportes,Raqueta Tenis,1,210.42,5,210.42,199.9,PayPal,Madrid,En Tránsito,4.0,15.0
TXN000327,2023-11-30,CLT2699,Laura Fernández,Juguetes,Juego Mesa,3,49.27,15,147.81,125.64,Tarjeta Débito,Málaga,Entregado,3.0,14.0
TXN000328,2023-11-30,CLT2477,Laura Fernández,Libros,Novela,5,12.14,5,60.7,57.66,Tarjeta Crédito,Sevilla,Entregado,2.0,14.0
TXN000329,2023-11-30,CLT3578,Ana Rodríguez,Juguetes,Coche RC,2,79.94,0,159.88,159.88,Transferencia,Madrid,Entregado,,4.0
TXN000330,2023-11-30,CLT3723,Pedro Sánchez,Hogar,Alfombra,2,98.5,0,197.0,197.0,PayPal,Bilbao,En Tránsito,4.0,3.0
TXN000331,2023-11-30,CLT2005,Isabel Gómez,Deportes,Pesas,3,237.61,5,712.83,677.19,Tarjeta Crédito,Barcelona,Cancelado,4.0,
TXN000332,2023-11-30,CLT1620,Manuel Álvarez,Hogar,Cojín,2,24.82,20,49.64,39.71,Transferencia,Valencia,Entregado,4.0,13.0
TXN000333,2023-11-30,CLT4085,Juan García,Deportes,Pesas,1,39.53,10,39.53,35.58,Tarjeta Débito,Barcelona,Entregado,4.0,10.0
TXN000334,2023-11-30,CLT4086,Laura Fernández,Deportes,Cuerda Saltar,5,227.13,0,1135.65,1135.65,Tarjeta Crédito,Sevilla,Entregado,4.0,6.0
